word,reading_hiragana,meaning_ko,source_title,source_author,source_url,example_jp,example_ko,source
華々しい,はなばなしい,화려한,クララの出家,有島武郎,https://www.aozora.gr.jp/cards/000025/files/1146_ruby_5163.zip,やがて百人の処女の喉から華々しい頌歌が起った。,,public_domain:青空文庫:クララの出家:有島武郎
免れる,まぬがれる,면하다,小作人への告別,有島武郎,https://www.aozora.gr.jp/cards/000025/files/213_ruby_20456.zip,父は、私が農学を研究していたものだから、私の発展させていくべき仕事の緒口をここに定めておくつもりであり、また私たち兄弟の中に、不幸に遭遇して身動きのできなくなったものができたら、この農場にころがり込むことによって、とにかく餓死だけは免れることができようとの、親の慈悲心から、この農場の経営を決心したらしく見えます。,,public_domain:青空文庫:小作人への告別:有島武郎
採用,さいよう,채용,小作人への告別,有島武郎,https://www.aozora.gr.jp/cards/000025/files/213_ruby_20456.zip,けれどもこれら巨細にわたった施設に関しては、札幌農科大学経済部に依頼し、具体案を作製してもらうことになっていますから、それができ上がった時、諸君がそれを研究して、適当だと思ったらそれを採用されたなら、少なからず実際の上に便利でしょう。,,public_domain:青空文庫:小作人への告別:有島武郎
施設,しせつ,시설,小作人への告別,有島武郎,https://www.aozora.gr.jp/cards/000025/files/213_ruby_20456.zip,けれどもこれら巨細にわたった施設に関しては、札幌農科大学経済部に依頼し、具体案を作製してもらうことになっていますから、それができ上がった時、諸君がそれを研究して、適当だと思ったらそれを採用されたなら、少なからず実際の上に便利でしょう。,,public_domain:青空文庫:小作人への告別:有島武郎
沿岸,えんがん,연안,小作人への告別,有島武郎,https://www.aozora.gr.jp/cards/000025/files/213_ruby_20456.zip,爾来諸君はこの農場を貫通する川の沿岸に堀立小屋を営み、あらゆる艱難と戦って、この土地を開拓し、ついに今日のような美しい農作地を見るに至りました。,,public_domain:青空文庫:小作人への告別:有島武郎
物資,ぶっし,물자,小作人への告別,有島武郎,https://www.aozora.gr.jp/cards/000025/files/213_ruby_20456.zip,食料品はもとよりすべての物資は東倶知安から馬の背で運んで来ねばならぬ交通不便のところでした。,,public_domain:青空文庫:小作人への告別:有島武郎
資金,しきん,자금,小作人への告別,有島武郎,https://www.aozora.gr.jp/cards/000025/files/213_ruby_20456.zip,この土地の開墾については資金を必要としたことに疑いはありません。,,public_domain:青空文庫:小作人への告別:有島武郎
返済,へんさい,반제,小作人への告別,有島武郎,https://www.aozora.gr.jp/cards/000025/files/213_ruby_20456.zip,ただし正確にいうと、私の徴集した小作料のうち過剰の分をも諸君に返済せねば無償ということができぬのですが、それはこの際勘弁していただくことにしたいと思います。,,public_domain:青空文庫:小作人への告別:有島武郎
運用,うんよう,운용,小作人への告別,有島武郎,https://www.aozora.gr.jp/cards/000025/files/213_ruby_20456.zip,つまり今後の諸君のこの土地における生活は、諸君が組織する自由な組合というような形になると思いますが、その運用には相当の習練が必要です。,,public_domain:青空文庫:小作人への告別:有島武郎
開拓,かいたく,개척,小作人への告別,有島武郎,https://www.aozora.gr.jp/cards/000025/files/213_ruby_20456.zip,爾来諸君はこの農場を貫通する川の沿岸に堀立小屋を営み、あらゆる艱難と戦って、この土地を開拓し、ついに今日のような美しい農作地を見るに至りました。,,public_domain:青空文庫:小作人への告別:有島武郎
大いに,おおいに,크게,一利己主義者と友人との対話,石川啄木,https://www.aozora.gr.jp/cards/000153/files/43031_ruby_16275.zip,君は今それを始めたばかりで大いに満足してるね。,,public_domain:青空文庫:一利己主義者と友人との対話:石川啄木
工夫,くふう,궁리,一利己主義者と友人との対話,石川啄木,https://www.aozora.gr.jp/cards/000153/files/43031_ruby_16275.zip,もうその時の挨拶まで工夫してるのか。,,public_domain:青空文庫:一利己主義者と友人との対話:石川啄木
案外,あんがい,의외로,一利己主義者と友人との対話,石川啄木,https://www.aozora.gr.jp/cards/000153/files/43031_ruby_16275.zip,居処って奴は案外人間を束縛するもんだ。,,public_domain:青空文庫:一利己主義者と友人との対話:石川啄木
歴史上,れきしじょう,역사상,一利己主義者と友人との対話,石川啄木,https://www.aozora.gr.jp/cards/000153/files/43031_ruby_16275.zip,文芸上の作物は巧いにしろ拙いにしろ、それがそれだけで完了してると云う点に於て、人生の交渉は歴史上の事柄と同じく間接だ、とか何んとか。,,public_domain:青空文庫:一利己主義者と友人との対話:石川啄木
滅亡,めつぼう,멸망,一利己主義者と友人との対話,石川啄木,https://www.aozora.gr.jp/cards/000153/files/43031_ruby_16275.zip,この頃その短歌滅亡論という奴が流行って来たじゃないか。,,public_domain:青空文庫:一利己主義者と友人との対話:石川啄木
無責任,むせきにん,무책임,一利己主義者と友人との対話,石川啄木,https://www.aozora.gr.jp/cards/000153/files/43031_ruby_16275.zip,一体歌人にしろ小説家にしろ、すべて文学者といわれる階級に属する人間は無責任なものだ。,,public_domain:青空文庫:一利己主義者と友人との対話:石川啄木
短歌,たんか,단가,一利己主義者と友人との対話,石川啄木,https://www.aozora.gr.jp/cards/000153/files/43031_ruby_16275.zip,（間）そうそう、君は何日か短歌が滅びるとおれに言ったことがあるね。,,public_domain:青空文庫:一利己主義者と友人との対話:石川啄木
どうせ,どうせ,어차피,火星の芝居,石川啄木,https://www.aozora.gr.jp/cards/000153/files/43070_ruby_16276.zip,其処が地球と違ってるね』『其処ばかりじゃない』『どうせ違ってるさ。,,public_domain:青空文庫:火星の芝居:石川啄木
仰ぐ,あおぐ,우러르다,火星の芝居,石川啄木,https://www.aozora.gr.jp/cards/000153/files/43070_ruby_16276.zip,』『それを積み重ねて、高い、高い、無際限に高い壁を築き上げたもんだ、然も二列にだ、壁と壁との間が唯五間位しかないが、無際限に高いので、仰ぐと空が一本の銀の糸の様に見える』『五間の舞台で芝居がやれるのか？,,public_domain:青空文庫:火星の芝居:石川啄木
火星,かせい,화성,火星の芝居,石川啄木,https://www.aozora.gr.jp/cards/000153/files/43070_ruby_16276.zip,』『俺は昨夜火星に行って来た』『そうかえ』『真個に行って来たよ』『面白いものでもあったか？,,public_domain:青空文庫:火星の芝居:石川啄木
主観,しゅかん,주관,時代閉塞の現状,石川啄木,https://www.aozora.gr.jp/cards/000153/files/814_ruby_20611.zip,新浪漫主義を唱える人と主観の苦悶を説く自然主義者との心境にどれだけの扞格があるだろうか。,,public_domain:青空文庫:時代閉塞の現状:石川啄木
予想外,よそうがい,예상 밖,時代閉塞の現状,石川啄木,https://www.aozora.gr.jp/cards/000153/files/814_ruby_20611.zip,今日我々のうち誰でもまず心を鎮めて、かの強権と我々自身との関係を考えてみるならば、かならずそこに予想外に大きい疎隔（不和ではない）の横たわっていることを発見して驚くに違いない。,,public_domain:青空文庫:時代閉塞の現状:石川啄木
他方,たほう,다른 한편,時代閉塞の現状,石川啄木,https://www.aozora.gr.jp/cards/000153/files/814_ruby_20611.zip,一例を挙げるならば、近き過去において自然主義者から攻撃を享けた享楽主義と観照論当時の自然主義との間に、一方がやや贅沢で他方がややつつましやかだという以外に、どれだけの間隔があるだろうか。,,public_domain:青空文庫:時代閉塞の現状:石川啄木
個々,ここ,개개,時代閉塞の現状,石川啄木,https://www.aozora.gr.jp/cards/000153/files/814_ruby_20611.zip,時代閉塞の現状はただにそれら個々の問題に止まらないのである。,,public_domain:青空文庫:時代閉塞の現状:石川啄木
公認,こうにん,공인,時代閉塞の現状,石川啄木,https://www.aozora.gr.jp/cards/000153/files/814_ruby_20611.zip,はたまた今日我邦において、その法律の規定している罪人の数が驚くべき勢いをもって増してきた結果、ついにみすみすその国法の適用を一部において中止せねばならなくなっている事実（微罪不検挙の事実、東京並びに各都市における無数の売淫婦が拘禁する場所がないために半公認の状態にある事実）は何を語るか。,,public_domain:青空文庫:時代閉塞の現状:石川啄木
合致,がっち,합치,時代閉塞の現状,石川啄木,https://www.aozora.gr.jp/cards/000153/files/814_ruby_20611.zip,すこし例は違うが、小説「放浪」に描かれたる肉霊合致の全我的活動なるものは、その論理と表象の方法が新しくなったほかに、かつて本能満足主義という名の下に考量されたものとどれだけ違っているだろうか。,,public_domain:青空文庫:時代閉塞の現状:石川啄木
同志,どうし,동지,時代閉塞の現状,石川啄木,https://www.aozora.gr.jp/cards/000153/files/814_ruby_20611.zip,そうしてそれが過ぎてしまえば、ふたたび他人同志になるのである。,,public_domain:青空文庫:時代閉塞の現状:石川啄木
唱える,となえる,주장하다,時代閉塞の現状,石川啄木,https://www.aozora.gr.jp/cards/000153/files/814_ruby_20611.zip,新浪漫主義を唱える人と主観の苦悶を説く自然主義者との心境にどれだけの扞格があるだろうか。,,public_domain:青空文庫:時代閉塞の現状:石川啄木
対抗,たいこう,대항,時代閉塞の現状,石川啄木,https://www.aozora.gr.jp/cards/000153/files/814_ruby_20611.zip,すなわち、その共棲がまったく両者共通の怨敵たるオオソリテイ――国家というものに対抗するために政略的に行われた結婚であるとしていることである。,,public_domain:青空文庫:時代閉塞の現状:石川啄木
局限,きょくげん,국한,時代閉塞の現状,石川啄木,https://www.aozora.gr.jp/cards/000153/files/814_ruby_20611.zip,すなわち彼には、人間の偉大に関する伝習的迷信がきわめて多量に含まれていたとともに、いっさいの「既成」と青年との間の関係に対する理解がはるかに局限的（日露戦争以前における日本人の精神的活動があらゆる方面において局限的であったごとく）であった。,,public_domain:青空文庫:時代閉塞の現状:石川啄木
志す,こころざす,뜻하다,時代閉塞の現状,石川啄木,https://www.aozora.gr.jp/cards/000153/files/814_ruby_20611.zip,そうしてこの結論は、特に実業界などに志す一部の青年の間には、さらにいっそう明晰になっている。,,public_domain:青空文庫:時代閉塞の現状:石川啄木
指摘,してき,지적,時代閉塞の現状,石川啄木,https://www.aozora.gr.jp/cards/000153/files/814_ruby_20611.zip,この意味において、魚住氏の指摘はよくその時を得たものというべきである。,,public_domain:青空文庫:時代閉塞の現状:石川啄木
明白な,めいはくな,명백한,時代閉塞の現状,石川啄木,https://www.aozora.gr.jp/cards/000153/files/814_ruby_20611.zip,それが明白なる誤謬、むしろ明白なる虚偽であることは、ここに詳しく述べるまでもない。,,public_domain:青空文庫:時代閉塞の現状:石川啄木
正義,せいぎ,정의,時代閉塞の現状,石川啄木,https://www.aozora.gr.jp/cards/000153/files/814_ruby_20611.zip,正義だの、人道だのということにはおかまいなしに一生懸命儲けなければならぬ。,,public_domain:青空文庫:時代閉塞の現状:石川啄木
気風,きふう,기풍,時代閉塞の現状,石川啄木,https://www.aozora.gr.jp/cards/000153/files/814_ruby_20611.zip,今日我々の父兄は、だいたいにおいて一般学生の気風が着実になったといって喜んでいる。,,public_domain:青空文庫:時代閉塞の現状:石川啄木
脱出,だっしゅつ,탈출,時代閉塞の現状,石川啄木,https://www.aozora.gr.jp/cards/000153/files/814_ruby_20611.zip,かくて今や我々青年は、この自滅の状態から脱出するために、ついにその「敵」の存在を意識しなければならぬ時期に到達しているのである。,,public_domain:青空文庫:時代閉塞の現状:石川啄木
豊作,ほうさく,풍작,時代閉塞の現状,石川啄木,https://www.aozora.gr.jp/cards/000153/files/814_ruby_20611.zip,戦争とか豊作とか饑饉とか、すべてある偶然の出来事の発生するでなければ振興する見込のない一般経済界の状態は何を語るか。,,public_domain:青空文庫:時代閉塞の現状:石川啄木
限定,げんてい,한정,時代閉塞の現状,石川啄木,https://www.aozora.gr.jp/cards/000153/files/814_ruby_20611.zip,そうしてその論争によって、純粋自然主義がその最初から限定されている劃一線の態度を正確に決定し、その理論上の最後を告げて、ここにこの結合はまったく内部において断絶してしまっているのである。,,public_domain:青空文庫:時代閉塞の現状:石川啄木
意義,いぎ,의의 의미,性急な思想,石川啄木,https://www.aozora.gr.jp/cards/000153/files/813_ruby_19528.zip,目的を失った心は、その人の生活の意義を破産せしめるものである。,,public_domain:青空文庫:性急な思想:石川啄木
推理,すいり,추리,性急な思想,石川啄木,https://www.aozora.gr.jp/cards/000153/files/813_ruby_19528.zip,曰く、「あらゆる行為の根底であり、あらゆる思索の方針である智識を有せざる彼等文芸家が、少しでも事を論じようとすると、観察の錯誤と、推理の矛盾と重畳百出するのであるが、これが原因を繹ねると、つまり二つに帰する。,,public_domain:青空文庫:性急な思想:石川啄木
根底,こんてい,근저,性急な思想,石川啄木,https://www.aozora.gr.jp/cards/000153/files/813_ruby_19528.zip,……日本はその国家組織の根底の堅く、かつ深い点に於て、何れの国にも優っている国である。,,public_domain:青空文庫:性急な思想:石川啄木
痛切な,つうせつな,절실한,性急な思想,石川啄木,https://www.aozora.gr.jp/cards/000153/files/813_ruby_19528.zip,其処にもまた、呪うべく愍れむべき性急な心が頭を擡げて、深く、強く、痛切なるべき考察を回避し、早く既に、あたかも夫に忠実なる妻、妻に忠実なる夫を笑い、神経の過敏でないところの人を笑うと同じ態度を以て、国家というものに就いて真面目に考えている人を笑うような傾向が、或る種類の青年の間に風を成しているような事はないか。,,public_domain:青空文庫:性急な思想:石川啄木
背く,そむく,거스르다,性急な思想,石川啄木,https://www.aozora.gr.jp/cards/000153/files/813_ruby_19528.zip,そして、有妻の男子が他の女と通ずる事を罪悪とし、背倫の行為とし、唾棄すべき事として秋毫寛すなき従来の道徳を、無理であり、苛酷であり、自然に背くものと感じ、本来男女の関係は全く自由なものであるという原始的事実に論拠して、従来の道徳に何処までも服従すべき理由とては無いのだと考えたとする。,,public_domain:青空文庫:性急な思想:石川啄木
あくまで,あくまで,끝까지,初めて見たる小樽,石川啄木,https://www.aozora.gr.jp/cards/000153/files/812_ruby_20594.zip,予はあくまでも風のごとき漂泊者である。,,public_domain:青空文庫:初めて見たる小樽:石川啄木
侵略,しんりゃく,침략,初めて見たる小樽,石川啄木,https://www.aozora.gr.jp/cards/000153/files/812_ruby_20594.zip,これ他なし、幾十年もしくは幾百年幾千年の因襲的法則をもって個人の権能を束縛する社会に対して、我と我が天地を造らむとする人は、勢いまず奮闘の態度を採り侵略の行動に出なければならぬ。,,public_domain:青空文庫:初めて見たる小樽:石川啄木
勇敢な,ゆうかんな,용감한,初めて見たる小樽,石川啄木,https://www.aozora.gr.jp/cards/000153/files/812_ruby_20594.zip,階級といい習慣といい社会道徳という、我が作れる縄に縛られ、我が作れる狭き獄室に惰眠を貪る徒輩は、ここにおいて狼狽し、奮激し、あらん限りの手段をもって、血眼になって、我が勇敢なる侵略者を迫害する。,,public_domain:青空文庫:初めて見たる小樽:石川啄木
天下,てんか,천하,初めて見たる小樽,石川啄木,https://www.aozora.gr.jp/cards/000153/files/812_ruby_20594.zip,劫初以来人の足跡つかぬ白雲落日の山、千古斧入らぬ蓊鬱の大森林、広漠としてロシアの田園を偲ばしむる大原野、魚族群って白く泡立つ無限の海、ああこの大陸的な未開の天地は、いかに雄心勃々たる天下の自由児を動かしたであろう。,,public_domain:青空文庫:初めて見たる小樽:石川啄木
形成,けいせい,형성,初めて見たる小樽,石川啄木,https://www.aozora.gr.jp/cards/000153/files/812_ruby_20594.zip,されば階級といい習慣といういっさいの社会的法則の形成せられたる時は、すなわちその社会にもはや新らしき声の死んだ時、人がいたずらに過去と現在とに心を残して、新らしき未来を忘るるの時、保守と執着と老人とが夜の梟のごとく跋扈して、いっさいの生命がその新らしき希望と活動とを抑制せらるる時である。,,public_domain:青空文庫:初めて見たる小樽:石川啄木
日夜,にちや,밤낮으로,初めて見たる小樽,石川啄木,https://www.aozora.gr.jp/cards/000153/files/812_ruby_20594.zip,八月二十五日夜の大火は、函館における背自然の悪徳を残らず焼き払った天の火である。,,public_domain:青空文庫:初めて見たる小樽:石川啄木
未開,みかい,미개,初めて見たる小樽,石川啄木,https://www.aozora.gr.jp/cards/000153/files/812_ruby_20594.zip,劫初以来人の足跡つかぬ白雲落日の山、千古斧入らぬ蓊鬱の大森林、広漠としてロシアの田園を偲ばしむる大原野、魚族群って白く泡立つ無限の海、ああこの大陸的な未開の天地は、いかに雄心勃々たる天下の自由児を動かしたであろう。,,public_domain:青空文庫:初めて見たる小樽:石川啄木
経済上,けいざいじょう,경제상,初めて見たる小樽,石川啄木,https://www.aozora.gr.jp/cards/000153/files/812_ruby_20594.zip,自由に対する慾望とは、啻に政治上または経済上の束縛から個人の意志を解放せむとするばかりでなく、自己みずからの世界を自己みずからの力によって創造し、開拓し、司配せんとする慾望である。,,public_domain:青空文庫:初めて見たる小樽:石川啄木
論議,ろんぎ,논의,初めて見たる小樽,石川啄木,https://www.aozora.gr.jp/cards/000153/files/812_ruby_20594.zip,予は今ここに文明の意義と特質を論議せむとする者ではないが、もし叙上のごとき状態をもって真の文明と称するものとすれば、すべての人の誇りとするその「文明」なるものは、けっしてありがたいものではない。,,public_domain:青空文庫:初めて見たる小樽:石川啄木
人格,じんかく,인격,弓町より,石川啄木,https://www.aozora.gr.jp/cards/000153/files/818_ruby_20596.zip,趣味という語は、全人格の感情的傾向という意味でなければならぬのだが、おうおうにして、その判断をごまかした状態の事のように用いられている。,,public_domain:青空文庫:弓町より:石川啄木
切開,せっかい,절개,弓町より,石川啄木,https://www.aozora.gr.jp/cards/000153/files/818_ruby_20596.zip,眼を瞑ったようなつもりで生活というものの中へ深入りしていく気持は、時としてちょうど痒い腫物を自分でメスを執って切開するような快感を伴うこともあった。,,public_domain:青空文庫:弓町より:石川啄木
制約,せいやく,제약,弓町より,石川啄木,https://www.aozora.gr.jp/cards/000153/files/818_ruby_20596.zip,いうにしても、「しかし詩には本来ある制約がある。,,public_domain:青空文庫:弓町より:石川啄木
前提,ぜんてい,전제,弓町より,石川啄木,https://www.aozora.gr.jp/cards/000153/files/818_ruby_20596.zip,しかしそういう時は、「もし詩を作るなら」という前提を心に置いた時か、でなくば口語詩に対して極端な反感を抱いている人に逢った時かであった。,,public_domain:青空文庫:弓町より:石川啄木
変動,へんどう,변동,弓町より,石川啄木,https://www.aozora.gr.jp/cards/000153/files/818_ruby_20596.zip,二十歳の時、私の境遇には非常な変動が起った。,,public_domain:青空文庫:弓町より:石川啄木
変遷,へんせん,변천,弓町より,石川啄木,https://www.aozora.gr.jp/cards/000153/files/818_ruby_20596.zip,それは日本の国語がまだ語格までも変るほどには変遷していないということを指摘したにすぎなかった。,,public_domain:青空文庫:弓町より:石川啄木
妥当,だとう,타당,弓町より,石川啄木,https://www.aozora.gr.jp/cards/000153/files/818_ruby_20596.zip,詩を書く人を他の人が詩人と呼ぶのは差支ないが、その当人が自分は詩人であると思ってはいけない、いけないといっては妥当を欠くかもしれないが、そう思うことによってその人の書く詩は堕落する……我々に不必要なものになる。,,public_domain:青空文庫:弓町より:石川啄木
当人,とうにん,본인,弓町より,石川啄木,https://www.aozora.gr.jp/cards/000153/files/818_ruby_20596.zip,詩を書く人を他の人が詩人と呼ぶのは差支ないが、その当人が自分は詩人であると思ってはいけない、いけないといっては妥当を欠くかもしれないが、そう思うことによってその人の書く詩は堕落する……我々に不必要なものになる。,,public_domain:青空文庫:弓町より:石川啄木
慣用,かんよう,관용,弓町より,石川啄木,https://www.aozora.gr.jp/cards/000153/files/818_ruby_20596.zip,そうしてその時は、私が詩作上に慣用した空想化の手続が、私のあらゆることに対する態度を侵していた時であった。,,public_domain:青空文庫:弓町より:石川啄木
技能,ぎのう,기능,弓町より,石川啄木,https://www.aozora.gr.jp/cards/000153/files/818_ruby_20596.zip,そうしてことに私のように、詩を作るということとそれに関聯した憐れなプライドのほかには、何の技能ももっていない者においていっそう強く享けねばならぬものであった。,,public_domain:青空文庫:弓町より:石川啄木
採集,さいしゅう,채집,弓町より,石川啄木,https://www.aozora.gr.jp/cards/000153/files/818_ruby_20596.zip,記載報告ということは文芸の職分の全部でないことは、植物の採集分類が植物学の全部でないと同じである。,,public_domain:青空文庫:弓町より:石川啄木
植民地,しょくみんち,식민지,弓町より,石川啄木,https://www.aozora.gr.jp/cards/000153/files/818_ruby_20596.zip,ついに、あの生活の根調のあからさまに露出した北方植民地の人情は、はなはだしく私の弱い心を傷づけた。,,public_domain:青空文庫:弓町より:石川啄木
極力,きょくりょく,최대한,弓町より,石川啄木,https://www.aozora.gr.jp/cards/000153/files/818_ruby_20596.zip,そういう趣味ならば、すくなくとも私にとっては極力排斥すべき趣味である。,,public_domain:青空文庫:弓町より:石川啄木
決算,けっさん,결산,弓町より,石川啄木,https://www.aozora.gr.jp/cards/000153/files/818_ruby_20596.zip,詩とそれらとの関係は、日々の帳尻と月末もしくは年末決算との関係である。,,public_domain:青空文庫:弓町より:石川啄木
漠然と,ばくぜんと,막연히,弓町より,石川啄木,https://www.aozora.gr.jp/cards/000153/files/818_ruby_20596.zip,私も「吾々の詩はこのままではいけぬ」とは漠然とながら思っていたが、しかしその新らしい輸入物に対しては「一時の借物」という感じがついて廻った。,,public_domain:青空文庫:弓町より:石川啄木
玩具,がんぐ,완구,弓町より,石川啄木,https://www.aozora.gr.jp/cards/000153/files/818_ruby_20596.zip,意志薄弱なる空想家、自己および自己の生活を厳粛なる理性の判断から回避している卑怯者、劣敗者の心を筆にし口にしてわずかに慰めている臆病者、暇ある時に玩具を弄ぶような心をもって詩を書きかつ読むいわゆる愛詩家、および自己の神経組織の不健全なことを心に誇る偽患者、ないしはそれらの模倣者等、すべて詩のために詩を書く種類の詩人は極力排斥すべきである。,,public_domain:青空文庫:弓町より:石川啄木
相応,そうおう,상응,弓町より,石川啄木,https://www.aozora.gr.jp/cards/000153/files/818_ruby_20596.zip,しかしそれにはまたそれ相応の理由があった。,,public_domain:青空文庫:弓町より:石川啄木
薄弱な,はくじゃくな,박약한,弓町より,石川啄木,https://www.aozora.gr.jp/cards/000153/files/818_ruby_20596.zip,意志薄弱なる空想家、自己および自己の生活を厳粛なる理性の判断から回避している卑怯者、劣敗者の心を筆にし口にしてわずかに慰めている臆病者、暇ある時に玩具を弄ぶような心をもって詩を書きかつ読むいわゆる愛詩家、および自己の神経組織の不健全なことを心に誇る偽患者、ないしはそれらの模倣者等、すべて詩のために詩を書く種類の詩人は極力排斥すべきである。,,public_domain:青空文庫:弓町より:石川啄木
装飾,そうしょく,장식,弓町より,石川啄木,https://www.aozora.gr.jp/cards/000153/files/818_ruby_20596.zip,しかしこの議論には、詩そのものを高価なる装飾品のごとく、詩人を普通人以上、もしくは以外のごとく考え、または取扱おうとする根本の誤謬が潜んでいる。,,public_domain:青空文庫:弓町より:石川啄木
記載,きさい,기재,弓町より,石川啄木,https://www.aozora.gr.jp/cards/000153/files/818_ruby_20596.zip,すなわち真の詩人とは、自己を改善し自己の哲学を実行せんとするに政治家のごとき勇気を有し、自己の生活を統一するに実業家のごとき熱心を有し、そうしてつねに科学者のごとき明敏なる判断と野蛮人のごとき卒直なる態度をもって、自己の心に起りくる時々刻々の変化を、飾らず偽らず、きわめて平気に正直に記載し報告するところの人でなければならぬ。,,public_domain:青空文庫:弓町より:石川啄木
駆使,くし,구사,弓町より,石川啄木,https://www.aozora.gr.jp/cards/000153/files/818_ruby_20596.zip,その婦人は三十何年間日本にいて、平安朝文学に関する造詣深く、平生日本人に対しては自由に雅語を駆使して応対したということである。,,public_domain:青空文庫:弓町より:石川啄木
いやいや,いやいや,마지못해,悪獣篇,泉鏡花,https://www.aozora.gr.jp/cards/000050/files/4563_ruby_24563.zip,いやいや思いもかけぬといえば、荒物屋の、あの老婆。,,public_domain:青空文庫:悪獣篇:泉鏡花
どうにか,どうにか,그럭저럭,悪獣篇,泉鏡花,https://www.aozora.gr.jp/cards/000050/files/4563_ruby_24563.zip,」「何でも可うござんすから、銑さん、貴郎、どうにかして下さい。,,public_domain:青空文庫:悪獣篇:泉鏡花
乱れる,みだれる,흐트러지다,悪獣篇,泉鏡花,https://www.aozora.gr.jp/cards/000050/files/4563_ruby_24563.zip,死んだは、活きたは、本宅の主人へ電報を、と蜘蛛手に座敷へ散り乱れるのを、騒ぐまい、騒ぐまい。,,public_domain:青空文庫:悪獣篇:泉鏡花
今更,いまさら,새삼,悪獣篇,泉鏡花,https://www.aozora.gr.jp/cards/000050/files/4563_ruby_24563.zip,」と今更ながら畚を覗くと、冷い磯の香がして、ざらざらと隅に固まるものあり、方丈記に曰く、ごうなは小さき貝を好む。,,public_domain:青空文庫:悪獣篇:泉鏡花
仏像,ぶつぞう,불상,悪獣篇,泉鏡花,https://www.aozora.gr.jp/cards/000050/files/4563_ruby_24563.zip,二つ目の浜の石屋が方へ、暮方仏像をあつらえに往った帰りを、厭な、不気味な、忌わしい、婆のあらもの屋の前が通りたくなさに、ちょうど満潮を漕げたから、海松布の流れる岩の上を、船で帰って来たせいであろう。,,public_domain:青空文庫:悪獣篇:泉鏡花
保養,ほよう,보양,悪獣篇,泉鏡花,https://www.aozora.gr.jp/cards/000050/files/4563_ruby_24563.zip,ひしひしと花ふだの響がするのを、保養の場所と大目に見ても、好いこととは思わなかったが、時にこそよれ頼母しい。,,public_domain:青空文庫:悪獣篇:泉鏡花
傾く,かたむく,기울다,悪獣篇,泉鏡花,https://www.aozora.gr.jp/cards/000050/files/4563_ruby_24563.zip,波を渡るか、宙を行くか、白き鵞鳥の片翼、朝風に傾く帆かげや、白衣、水紅色、水浅葱、ちらちらと波に漏れて、夫人と廉平が彳める、岩山の根の巌に近く、忘るるばかりに漕ぐ蒼空。,,public_domain:青空文庫:悪獣篇:泉鏡花
叶う,かなう,이루어지다,悪獣篇,泉鏡花,https://www.aozora.gr.jp/cards/000050/files/4563_ruby_24563.zip,心弱くて叶うまじ、と廉平はやや屹としたものいいで、「飛んだ事を！,,public_domain:青空文庫:悪獣篇:泉鏡花
固まる,かたまる,굳어지다,悪獣篇,泉鏡花,https://www.aozora.gr.jp/cards/000050/files/4563_ruby_24563.zip,」と今更ながら畚を覗くと、冷い磯の香がして、ざらざらと隅に固まるものあり、方丈記に曰く、ごうなは小さき貝を好む。,,public_domain:青空文庫:悪獣篇:泉鏡花
垣根,かきね,울타리,悪獣篇,泉鏡花,https://www.aozora.gr.jp/cards/000050/files/4563_ruby_24563.zip,髪の根は髷ながら、笄ながら、がッくりと肩に崩れて、早や五足ばかり、釣られ工合に、手水鉢を、裏の垣根へ誘われ行く。,,public_domain:青空文庫:悪獣篇:泉鏡花
大方,おおかた,대체로 대부분,悪獣篇,泉鏡花,https://www.aozora.gr.jp/cards/000050/files/4563_ruby_24563.zip,大方また毛虫でしょう、大丈夫、毛虫は追駈けては来ませんから。,,public_domain:青空文庫:悪獣篇:泉鏡花
実家,じっか,본가,悪獣篇,泉鏡花,https://www.aozora.gr.jp/cards/000050/files/4563_ruby_24563.zip,三十という年に近いこの年になりますまで、少い折から何一つ苦労ということは知りませんで、悲しい事も、辛い事もついぞ覚えはありません、まだ実家には両親も達者で居ます身の上ですもの。,,public_domain:青空文庫:悪獣篇:泉鏡花
平たい,ひらたい,평평하다,悪獣篇,泉鏡花,https://www.aozora.gr.jp/cards/000050/files/4563_ruby_24563.zip,そして、すいたらしいッてね、私の手首を熟と握って、真黄色な、平たい、小さな顔を振上げて、じろじろと見詰めたの。,,public_domain:青空文庫:悪獣篇:泉鏡花
庇う,かばう,감싸다,悪獣篇,泉鏡花,https://www.aozora.gr.jp/cards/000050/files/4563_ruby_24563.zip,」歩を移すのに引添うて、身体で庇うがごとくにしつつ、「ほんとに驚いたんですか。,,public_domain:青空文庫:悪獣篇:泉鏡花
操る,あやつる,조종하다,悪獣篇,泉鏡花,https://www.aozora.gr.jp/cards/000050/files/4563_ruby_24563.zip,穉い方は、両手に舷に掴まりながら、これも裸の肩で躍って、だぶりだぶりだぶりだぶりと同一処にもう一艘、渚に纜った親船らしい、艪を操る児の丈より高い、他の舷へ波を浴びせて、ヤッシッシ。,,public_domain:青空文庫:悪獣篇:泉鏡花
新築,しんちく,신축,悪獣篇,泉鏡花,https://www.aozora.gr.jp/cards/000050/files/4563_ruby_24563.zip,この路を去る十二三町、停車場寄の海岸に、石垣高く松を繞らし、廊下で繋いで三棟に分けた、門には新築の長屋があって、手車の車夫の控える身上。,,public_domain:青空文庫:悪獣篇:泉鏡花
